,baseline survival
0.6879947184532187,0.9943833805543082
0.6883572028289222,0.9942245506877821
0.6885187986026684,0.9942245506877821
0.6885513747349615,0.9942245506877821
0.6885896903217591,0.9942245506877821
0.6887984783463251,0.9942245506877821
0.6889177481998146,0.9942245506877821
0.6890247503599378,0.9942245506877821
0.6890424286094786,0.9942245506877821
0.689089906689405,0.9942245506877821
0.6891372504419682,0.9942245506877821
0.6892605215532467,0.9940654442601996
0.6893180403237498,0.9940654442601996
0.689413319893157,0.9940654442601996
0.6896574336342736,0.9940654442601996
0.6898432143243667,0.9940654442601996
0.6898484076751817,0.9940654442601996
0.6899334776424422,0.993906161518151
0.6899363279144604,0.993906161518151
0.6900913783482774,0.993906161518151
0.6902095964103405,0.993906161518151
0.6902573213187343,0.993906161518151
0.6903530236945425,0.993906161518151
0.6906510455043328,0.993906161518151
0.6906981248537175,0.993906161518151
0.6908900111510998,0.993906161518151
0.6908995318083068,0.993906161518151
0.6910127529942631,0.993906161518151
0.6910284022983024,0.993906161518151
0.6910694910738024,0.9937465423142167
0.6912634788843963,0.9937465423142167
0.6915622366332903,0.9935868920504305
0.6915720445384514,0.9935868920504305
0.6916927888721167,0.9935868920504305
0.692139509112942,0.9935868920504305
0.6923320849201606,0.9935868920504305
0.6923995485579936,0.9935868920504305
0.6924418912886497,0.9935868920504305
0.6925225263119714,0.9935868920504305
0.6926637818352639,0.9935868920504305
0.6928489799775499,0.9935868920504305
0.6930170297633487,0.9935868920504305
0.693102788309404,0.9935868920504305
0.6931879452929959,0.9934269332840803
0.6933888087867168,0.9934269332840803
0.6935458500965708,0.9934269332840803
0.693615565771117,0.9934269332840803
0.6937017395866035,0.9934269332840803
0.6939048780248862,0.9934269332840803
0.6939980938999968,0.9934269332840803
0.6941009886182591,0.9934269332840803
0.6943315672984056,0.9934269332840803
0.694408288598149,0.9934269332840803
0.6944322147625527,0.9934269332840803
0.6947110424085468,0.9934269332840803
0.6949958732210695,0.9934269332840803
0.6950524768604368,0.9934269332840803
0.6950527966355334,0.9934269332840803
0.6952760022770957,0.9934269332840803
0.6953584562286954,0.9934269332840803
0.6953963471307936,0.9934269332840803
0.6955020886547935,0.9932664739493146
0.6955596747201087,0.9932664739493146
0.6956361781301283,0.9932664739493146
0.6956644393005529,0.9932664739493146
0.6957558194168405,0.9931059179460533
0.6960317179328349,0.9931059179460533
0.6960453336790973,0.9931059179460533
0.6960889583828531,0.9931059179460533
0.6960944027618305,0.9931059179460533
0.6961915664536987,0.9931059179460533
0.6963321096520781,0.9931059179460533
0.6964488999996401,0.9931059179460533
0.6966549454701431,0.9931059179460533
0.6967058025415388,0.9931059179460533
0.6967288070736329,0.9931059179460533
0.6968043081548776,0.9931059179460533
0.697161967466519,0.9931059179460533
0.6972616499005659,0.9931059179460533
0.6973269677157046,0.9931059179460533
0.6974401888812939,0.9931059179460533
0.6975370245186524,0.9931059179460533
0.6975479316944898,0.9931059179460533
0.6976236803169432,0.9931059179460533
0.697695454159564,0.9931059179460533
0.6977604219153477,0.9931059179460533
0.6978474352380367,0.9931059179460533
0.6979367224109844,0.9931059179460533
0.6981634449553801,0.9931059179460533
0.6982167977768414,0.9931059179460533
0.6982220189545592,0.9931059179460533
0.6984660103412947,0.9931059179460533
0.6985684935651456,0.9931059179460533
0.6987224876731275,0.9931059179460533
0.6989101175103665,0.9931059179460533
0.6991354238957275,0.9931059179460533
0.6991636392900535,0.9931059179460533
0.6994513435809323,0.9931059179460533
0.6997105806838135,0.9931059179460533
0.699802492636823,0.9931059179460533
0.6998378016158048,0.9931059179460533
0.6998493062484297,0.9931059179460533
0.7000459643757561,0.9931059179460533
0.7000523967566571,0.9931059179460533
0.7000563324773554,0.9931059179460533
0.7004820870584876,0.9931059179460533
0.7005093955409275,0.9931059179460533
0.7005605844289057,0.9931059179460533
0.7007110087519244,0.9931059179460533
0.7011327276892306,0.9931059179460533
0.7011350498902202,0.9931059179460533
0.7011800374828757,0.9931059179460533
0.7012101512047834,0.9931059179460533
0.7016765949316641,0.9931059179460533
0.7016818953028421,0.9931059179460533
0.7018204682801688,0.9931059179460533
0.7018277891210768,0.9931059179460533
0.7018689443160829,0.9931059179460533
0.7019370739339594,0.9931059179460533
0.7019806551643263,0.9929436415319631
0.7023349227254201,0.9929436415319631
0.7023869481891765,0.9929436415319631
0.702387959931281,0.9929436415319631
0.7024810259710442,0.9929436415319631
0.7026639416193283,0.9929436415319631
0.7027335535685001,0.9929436415319631
0.7028116138029707,0.9929436415319631
0.7029051233213854,0.9929436415319631
0.7029094637331669,0.9929436415319631
0.7029571257443138,0.9929436415319631
0.7030384253491455,0.9929436415319631
0.7032733840524563,0.9929436415319631
0.7033223281426468,0.9929436415319631
0.7034096790214812,0.9929436415319631
0.7034240675305474,0.9929436415319631
0.7035228729494962,0.9929436415319631
0.7037296320039217,0.9929436415319631
0.7039271047097133,0.9929436415319631
0.7039486543667891,0.9929436415319631
0.7043399047994645,0.9929436415319631
0.7043709828864647,0.9929436415319631
0.70443455073388,0.9929436415319631
0.7046699109289254,0.9929436415319631
0.7046756479445933,0.9929436415319631
0.7047947181864125,0.9927805952287906
0.704810532031807,0.9926175559600469
0.7048248282860936,0.9926175559600469
0.7049330858295191,0.9926175559600469
0.7049892502404187,0.9926175559600469
0.7053494165018702,0.9926175559600469
0.705371401567934,0.9926175559600469
0.7054604646028937,0.9926175559600469
0.705673707886402,0.9926175559600469
0.7057918540111442,0.9926175559600469
0.706063094133234,0.9926175559600469
0.7063821091137485,0.9926175559600469
0.7067704122318499,0.9926175559600469
0.7070331788091551,0.9926175559600469
0.7070455165090366,0.9926175559600469
0.7071080724843883,0.9926175559600469
0.7071498251850719,0.9926175559600469
0.707217735221113,0.9926175559600469
0.7073563253209949,0.9926175559600469
0.7074011270309831,0.9926175559600469
0.7074236550641324,0.9926175559600469
0.707443899121484,0.9926175559600469
0.7075241917576576,0.9926175559600469
0.7075634751268299,0.9926175559600469
0.707595989516293,0.9926175559600469
0.7077154377032675,0.9926175559600469
0.707915031945065,0.9926175559600469
0.7080659688006694,0.9926175559600469
0.7083691150325004,0.9926175559600469
0.7085307156397498,0.9924536411368335
0.7088730557197042,0.9924536411368335
0.7091276764372899,0.9924536411368335
0.7091372499980466,0.9924536411368335
0.7092519732991679,0.9924536411368335
0.7092734386567645,0.9924536411368335
0.7095503449475964,0.9924536411368335
0.7095514064192271,0.9924536411368335
0.7096890905069521,0.9924536411368335
0.7097937931930375,0.9924536411368335
0.7101879175358288,0.9922894499699707
0.7102183034977477,0.9922894499699707
0.7104986380961483,0.9922894499699707
0.7108262249039556,0.9922894499699707
0.710917628761127,0.9922894499699707
0.7109468691150411,0.9922894499699707
0.7109549541309372,0.9922894499699707
0.7110010518545264,0.9922894499699707
0.7111951902351104,0.9922894499699707
0.7112569288763394,0.9922894499699707
0.7113867565477936,0.9922894499699707
0.7114109071461477,0.9922894499699707
0.7114235925280907,0.9921249248011478
0.7115836597401264,0.9921249248011478
0.7116509897244917,0.9921249248011478
0.7118581728429778,0.9921249248011478
0.7119606197968241,0.9921249248011478
0.7121854679426272,0.9921249248011478
0.7121913196734171,0.9921249248011478
0.7123346210243455,0.9921249248011478
0.7124328697889912,0.9921249248011478
0.7124351503453831,0.9921249248011478
0.7124532782955577,0.9921249248011478
0.7125281750082738,0.9921249248011478
0.7126878419073631,0.9921249248011478
0.7128026859064653,0.9921249248011478
0.7128434505109255,0.9921249248011478
0.7129156961003361,0.9919599743285928
0.7130198779354108,0.9919599743285928
0.713092361398604,0.9919599743285928
0.7134534731729225,0.9917949712465715
0.7135386684326571,0.9917949712465715
0.7135898347956028,0.9917949712465715
0.7136076662663067,0.9917949712465715
0.7136136792058692,0.9917949712465715
0.7138200931297691,0.9917949712465715
0.714070341568576,0.9917949712465715
0.714249281417338,0.9917949712465715
0.7142855704103002,0.9917949712465715
0.7143376376360218,0.9917949712465715
0.7145074323233236,0.9917949712465715
0.7149810197038424,0.9917949712465715
0.7151141715693715,0.9917949712465715
0.7152927765055609,0.9917949712465715
0.7153593449926828,0.9917949712465715
0.7157338878539262,0.9917949712465715
0.7160752398827912,0.9916294812749803
0.7162598683591463,0.9916294812749803
0.7163912490163025,0.9916294812749803
0.7164773001658831,0.9916294812749803
0.7167534352035044,0.9916294812749803
0.716875244936275,0.9916294812749803
0.7169077508673488,0.9916294812749803
0.7169284312444397,0.9916294812749803
0.717196004930334,0.9916294812749803
0.7172910137481718,0.9916294812749803
0.7176168236221839,0.9916294812749803
0.7177826460827639,0.9916294812749803
0.7178684945921465,0.9916294812749803
0.7181467574104405,0.9916294812749803
0.718196109429843,0.9916294812749803
0.7186792680528692,0.9916294812749803
0.7187875585877429,0.9916294812749803
0.7188893678472756,0.9916294812749803
0.7189096053218953,0.9916294812749803
0.7191020903383858,0.9916294812749803
0.7192749692038727,0.9916294812749803
0.7193515995658633,0.9916294812749803
0.7195953450586252,0.9916294812749803
0.7196233797555285,0.9916294812749803
0.7196590905590513,0.9916294812749803
0.7203308506637052,0.9916294812749803
0.7206022368058057,0.9916294812749803
0.7206142110975349,0.9916294812749803
0.7206455138361239,0.9916294812749803
0.7218779186080282,0.9916294812749803
0.7218789467232183,0.9916294812749803
0.7219017546752069,0.9916294812749803
0.7221443208067722,0.9916294812749803
0.722456396186571,0.9916294812749803
0.7224850561257237,0.9916294812749803
0.7225687574945977,0.9916294812749803
0.7226276774250068,0.9916294812749803
0.7228071475722586,0.9916294812749803
0.7228690239038851,0.9916294812749803
0.7228970243473056,0.9916294812749803
0.722936938720166,0.9916294812749803
0.7231622721735368,0.9916294812749803
0.7235447229547776,0.9916294812749803
0.7236885993405072,0.9916294812749803
0.7237970186028205,0.9916294812749803
0.7239981366161088,0.9914624704492897
0.7242072063614476,0.9914624704492897
0.7242539320745585,0.9914624704492897
0.7242907766373305,0.9914624704492897
0.724391216216691,0.9914624704492897
0.7246010845835006,0.9914624704492897
0.7249200517529257,0.9914624704492897
0.7251808587715782,0.9914624704492897
0.7252777250740168,0.9914624704492897
0.7257909290438348,0.9914624704492897
0.7259142285863891,0.9914624704492897
0.7259797914771731,0.9912951161530376
0.7260014890499568,0.9912951161530376
0.7260441999539183,0.9912951161530376
0.7261688074901023,0.9912951161530376
0.7262297615470905,0.9912951161530376
0.7262724716688497,0.9912951161530376
0.7263804187818002,0.9912951161530376
0.726433068544457,0.9912951161530376
0.7265575057885031,0.9912951161530376
0.7266318158064963,0.9911274947769451
0.7269384093283845,0.9911274947769451
0.7270156268980273,0.9911274947769451
0.7271670571699489,0.9911274947769451
0.727354566588688,0.9911274947769451
0.7283164816067511,0.9911274947769451
0.7285888627552275,0.9911274947769451
0.728664480797478,0.9911274947769451
0.7287630882369347,0.9911274947769451
0.7295500172141705,0.9911274947769451
0.7297602268596124,0.9911274947769451
0.7298685294536725,0.9911274947769451
0.7299238117496157,0.9911274947769451
0.7301603062161186,0.9911274947769451
0.7301802420645691,0.9909594592588643
0.7301862270713623,0.9909594592588643
0.7302371562209843,0.9909594592588643
0.730265013152515,0.9909594592588643
0.7304868441514575,0.9909594592588643
0.7305263339829933,0.9909594592588643
0.7307400896647895,0.9909594592588643
0.7309272709099585,0.9909594592588643
0.7311012804461181,0.9909594592588643
0.7314684351292661,0.9909594592588643
0.7317482504114641,0.9909594592588643
0.7320229486196643,0.9909594592588643
0.7323034125129633,0.9909594592588643
0.7326587330401643,0.9909594592588643
0.7328969786561363,0.990790944884078
0.7330585418124808,0.990790944884078
0.733151037346867,0.990790944884078
0.7334441961503864,0.990790944884078
0.7334725915987192,0.9906223294772065
0.7336980293888153,0.9906223294772065
0.7339009433317049,0.9906223294772065
0.7341277534007126,0.9906223294772065
0.7341878214924262,0.9906223294772065
0.7341915641212282,0.9906223294772065
0.734270293566188,0.9906223294772065
0.7343485684569061,0.9904534746627747
0.7345872276554191,0.9904534746627747
0.7346151498457578,0.9904534746627747
0.7347098970718711,0.9904534746627747
0.7349677537408938,0.9904534746627747
0.7349797169652347,0.9904534746627747
0.7350005753155265,0.9904534746627747
0.7350470296414052,0.9904534746627747
0.7350994023520478,0.9904534746627747
0.7352662856168107,0.990284335672185
0.7352901313438497,0.990284335672185
0.7354101874922037,0.990284335672185
0.7354411274936541,0.990284335672185
0.7354815699114507,0.990284335672185
0.7355361858846937,0.990284335672185
0.7355534668069136,0.990284335672185
0.7357719124290203,0.990284335672185
0.7357832220647345,0.990284335672185
0.7361207798207461,0.9901149355515533
0.7363024370894009,0.9901149355515533
0.7365284989619567,0.9901149355515533
0.7366647269318685,0.9901149355515533
0.7366656105068027,0.9901149355515533
0.7366908125165601,0.9901149355515533
0.7367338253120901,0.9901149355515533
0.7367721632713493,0.9901149355515533
0.737034042962309,0.9901149355515533
0.7371859458447763,0.9901149355515533
0.7372126037530707,0.9901149355515533
0.7372359718329231,0.9901149355515533
0.737533018050835,0.9901149355515533
0.7375610007386815,0.9901149355515533
0.7378909431328863,0.9901149355515533
0.7381956974692439,0.9901149355515533
0.7382631094307932,0.9901149355515533
0.7382868342189346,0.9901149355515533
0.7383168841436923,0.9901149355515533
0.7383236931087116,0.9901149355515533
0.7384015147658031,0.9901149355515533
0.7384627314965789,0.9901149355515533
0.7386756685098989,0.9901149355515533
0.7387351292011458,0.9901149355515533
0.7388803377653448,0.9901149355515533
0.7388847287084193,0.9899447178555946
0.739042133452265,0.9899447178555946
0.7393431602825021,0.9899447178555946
0.7395424801287369,0.9897744240966735
0.7395682317183423,0.9897744240966735
0.7398925398143326,0.9897744240966735
0.7399886847586787,0.9897744240966735
0.7400502694420054,0.9897744240966735
0.7403186372802424,0.9897744240966735
0.7404055914419602,0.9897744240966735
0.7407576966213351,0.9897744240966735
0.7408345737661146,0.9897744240966735
0.740947293570494,0.9896038487760818
0.7411120418078411,0.9896038487760818
0.7412510026342687,0.9896038487760818
0.7417448543916122,0.9896038487760818
0.7417495825197561,0.9896038487760818
0.7417729642407902,0.9896038487760818
0.7418479269696385,0.9896038487760818
0.7418559949650426,0.9896038487760818
0.7418632680930206,0.9896038487760818
0.741989916635325,0.9896038487760818
0.7422744759450504,0.9896038487760818
0.7425379431691732,0.9896038487760818
0.7425686377311019,0.9896038487760818
0.7426077169262787,0.9896038487760818
0.7428033022416436,0.9896038487760818
0.7428768227018211,0.9896038487760818
0.7429518371600511,0.9896038487760818
0.7431500951186237,0.9896038487760818
0.7432570680151845,0.9896038487760818
0.7432985941692309,0.9896038487760818
0.7433574042644341,0.9896038487760818
0.7434889153262493,0.9896038487760818
0.7435269876192887,0.9896038487760818
0.7435518175955694,0.9896038487760818
0.7436070359272534,0.9896038487760818
0.7436756185971498,0.9896038487760818
0.7437193422774355,0.9896038487760818
0.7442737685377636,0.9896038487760818
0.7444308018163985,0.9894322777619361
0.7445437575404568,0.9894322777619361
0.7445546005676694,0.9894322777619361
0.7446336572640657,0.9894322777619361
0.7446473979432555,0.9894322777619361
0.744746514089256,0.9894322777619361
0.7448386858866929,0.9892605283491382
0.7449307012387596,0.9892605283491382
0.745153358843756,0.9892605283491382
0.7452064964860066,0.9892605283491382
0.7452757562722946,0.9892605283491382
0.745388639291879,0.9892605283491382
0.7453888486508804,0.9892605283491382
0.7454011166693512,0.9892605283491382
0.745546079984116,0.9892605283491382
0.7462040770986234,0.9892605283491382
0.746264912080732,0.9892605283491382
0.7463082587592063,0.9892605283491382
0.7463502742906116,0.9892605283491382
0.7464847357091422,0.9892605283491382
0.7466269052463393,0.9892605283491382
0.7471903304488536,0.9892605283491382
0.7472143479544179,0.9892605283491382
0.7473574170782694,0.9892605283491382
0.7474115802270529,0.9892605283491382
0.7475472430718031,0.9892605283491382
0.7477457664436944,0.9890880999099373
0.747846957341503,0.9890880999099373
0.7478920706500058,0.9890880999099373
0.7480525458672174,0.9890880999099373
0.7481960257908291,0.9890880999099373
0.7483977279867796,0.9890880999099373
0.7486658490805006,0.9890880999099373
0.749121457840888,0.9890880999099373
0.7492549939741603,0.9890880999099373
0.7493255799749361,0.9890880999099373
0.7493688060232283,0.9890880999099373
0.7493997669817939,0.9890880999099373
0.7494205173535065,0.9890880999099373
0.7497468822515722,0.9890880999099373
0.749814822488057,0.9890880999099373
0.7500525199810337,0.9890880999099373
0.7502787864277953,0.9889151029617939
0.7505025859468879,0.9889151029617939
0.750530232422949,0.9889151029617939
0.7506821609994233,0.9887420407778524
0.7508157529101052,0.9887420407778524
0.7509646161678294,0.9887420407778524
0.7510612936546394,0.9887420407778524
0.7513487606646566,0.9887420407778524
0.7514537568647951,0.9887420407778524
0.7515093119884286,0.9887420407778524
0.7515597021152365,0.9887420407778524
0.7515638951966555,0.9887420407778524
0.7516915914871597,0.9887420407778524
0.7520568876339628,0.9887420407778524
0.7523203868918855,0.9887420407778524
0.7523232904640372,0.9887420407778524
0.7524748612201366,0.9887420407778524
0.7525502897492532,0.9887420407778524
0.7526201881889261,0.9887420407778524
0.7526458333623431,0.9887420407778524
0.7526880865830832,0.9887420407778524
0.7528307751214567,0.9887420407778524
0.7531173216945538,0.9887420407778524
0.7531698013600654,0.9887420407778524
0.7533765872244906,0.9887420407778524
0.7538325989297814,0.9887420407778524
0.7538533782730654,0.9887420407778524
0.7540478398134759,0.9887420407778524
0.7544329967296017,0.9887420407778524
0.75457555355755,0.9887420407778524
0.7546140097269953,0.9887420407778524
0.7546264765683949,0.9887420407778524
0.7547784263797722,0.9887420407778524
0.7549510983023096,0.9887420407778524
0.7550478835781198,0.9887420407778524
0.7550572391556354,0.9887420407778524
0.7551577015658485,0.9887420407778524
0.7552309614501582,0.9887420407778524
0.7552589271208411,0.9887420407778524
0.7556873217684354,0.9885677685626441
0.7559438033488453,0.9883934977788411
0.7561326335000828,0.9883934977788411
0.7561482986753623,0.9882191896584744
0.7562545916917688,0.9882191896584744
0.7563841210915851,0.9882191896584744
0.7565134965566842,0.9882191896584744
0.7568404198857213,0.9880447545013725
0.7570562414298254,0.9880447545013725
0.7571064587313179,0.9878702854027172
0.757129273524331,0.9878702854027172
0.7571388583424151,0.9878702854027172
0.7571961212145263,0.9878702854027172
0.7575098687346047,0.9878702854027172
0.7575163876039146,0.9878702854027172
0.757639319558623,0.9878702854027172
0.7578938207603338,0.9878702854027172
0.7580939156288525,0.9878702854027172
0.7583928573720926,0.9878702854027172
0.7586667088115526,0.9878702854027172
0.7591997719183287,0.9878702854027172
0.7593040044130795,0.9878702854027172
0.75932407738007,0.9878702854027172
0.759482892048123,0.9878702854027172
0.7594848760623916,0.9878702854027172
0.7594971503123172,0.9878702854027172
0.7596484323086401,0.9878702854027172
0.7596488142928567,0.9878702854027172
0.7597068605101108,0.9878702854027172
0.7597560868411779,0.9878702854027172
0.7597896247481483,0.9878702854027172
0.7598042264476579,0.9878702854027172
0.7602528284849547,0.9878702854027172
0.7604057188475561,0.9878702854027172
0.7605060909635757,0.9878702854027172
0.7606377504467463,0.9876949161481984
0.7606921248280046,0.9876949161481984
0.7608043289567422,0.9876949161481984
0.7608412365463898,0.9875194912793553
0.761101003172965,0.9875194912793553
0.7611764810210719,0.9875194912793553
0.7611972649710199,0.9875194912793553
0.7612116735557304,0.9875194912793553
0.761277245695821,0.9875194912793553
0.761316938818704,0.9873438862946892
0.7613787820481162,0.9873438862946892
0.7614995888639564,0.9873438862946892
0.7615287337162457,0.9873438862946892
0.7615431912092633,0.9873438862946892
0.7625663355781842,0.9873438862946892
0.762705029632402,0.9873438862946892
0.7629888615341761,0.9873438862946892
0.762995635729395,0.9873438862946892
0.763101998435902,0.9873438862946892
0.7633534303874012,0.9873438862946892
0.7635733100616747,0.9873438862946892
0.7636235550077569,0.9873438862946892
0.7636285790457483,0.9873438862946892
0.7636674984884895,0.9873438862946892
0.763763374274187,0.9873438862946892
0.7639652551849849,0.9871677604988642
0.7640404727337523,0.9871677604988642
0.7642144338534284,0.9871677604988642
0.7645139760167996,0.9869915690703268
0.7646336941073579,0.9868153854610212
0.7646677789665293,0.9866392075874282
0.7653978315094057,0.9866392075874282
0.7654506977500891,0.9866392075874282
0.7654895806137698,0.9866392075874282
0.7656558540498795,0.9866392075874282
0.7657153304097415,0.9866392075874282
0.7660090431317573,0.9864628541424691
0.7663156640100386,0.9864628541424691
0.7665460573755543,0.9864628541424691
0.7666395210885817,0.9864628541424691
0.7668407196066696,0.9864628541424691
0.7671358536811468,0.9864628541424691
0.7672857031602197,0.9864628541424691
0.7676278045614525,0.9864628541424691
0.7678300910761797,0.9864628541424691
0.7678785589060639,0.9862862211397545
0.7678865909789389,0.9862862211397545
0.767892618005167,0.9862862211397545
0.7679296424745816,0.9862862211397545
0.7679395958820668,0.9862862211397545
0.7681862675152242,0.9862862211397545
0.7682842482265498,0.9862862211397545
0.768370300145002,0.9862862211397545
0.7687741591899813,0.9861093262546865
0.7688494848798175,0.9861093262546865
0.7691025007413566,0.9861093262546865
0.7691784221544674,0.9861093262546865
0.769417197623649,0.9861093262546865
0.7695602622249595,0.9861093262546865
0.7697248958457146,0.9859322669639824
0.7698254752090394,0.9859322669639824
0.7701017595073795,0.9859322669639824
0.7702708584529734,0.9859322669639824
0.7703370816506903,0.9859322669639824
0.7705574305417746,0.9859322669639824
0.7707024297371008,0.9859322669639824
0.7708313519554146,0.9857550010657342
0.7708552098822874,0.9857550010657342
0.770872142882074,0.9857550010657342
0.7709032191418885,0.9857550010657342
0.7709276008374908,0.9857550010657342
0.7712433196582311,0.9857550010657342
0.7713719963672763,0.9857550010657342
0.77137948080299,0.9857550010657342
0.7714262149107436,0.9857550010657342
0.7717132117564681,0.9857550010657342
0.7718181082437607,0.9857550010657342
0.7719175190458207,0.9857550010657342
0.77206052988422,0.9857550010657342
0.772957633562782,0.9857550010657342
0.7729679189844222,0.9857550010657342
0.7730065047626054,0.9857550010657342
0.7730146040137875,0.9857550010657342
0.773313666302547,0.9857550010657342
0.7736411384213783,0.9857550010657342
0.7737148846375075,0.9857550010657342
0.773902861020512,0.9857550010657342
0.7739878517741656,0.9855769089394114
0.7741541339248617,0.9855769089394114
0.774200946785383,0.9853987823023347
0.7743885950432897,0.9853987823023347
0.7744166919299799,0.9853987823023347
0.7744839870763454,0.9853987823023347
0.7746416242627053,0.9853987823023347
0.7747003743745633,0.9853987823023347
0.7748192613845614,0.9853987823023347
0.7749416315964814,0.9853987823023347
0.7749912830424928,0.9853987823023347
0.7751195144422347,0.9853987823023347
0.7751249229404602,0.9852202954022261
0.7753847406235014,0.9852202954022261
0.7754062244190338,0.9852202954022261
0.7754742249462159,0.9850417456701268
0.7755103900311784,0.9848631967632735
0.7755578831772099,0.9848631967632735
0.7756211520978308,0.9848631967632735
0.7760844699948735,0.9846845769122196
0.7761794319979545,0.9846845769122196
0.7761809895517263,0.9846845769122196
0.7762954515555615,0.9846845769122196
0.7763646246730318,0.9846845769122196
0.7763852454022746,0.9846845769122196
0.7764788594399138,0.9845057753821937
0.7765001575530163,0.9845057753821937
0.776608687747993,0.9843269375830317
0.7767262601870283,0.984148107346882
0.7767444840607625,0.984148107346882
0.7768164940189437,0.984148107346882
0.7769133684297502,0.984148107346882
0.7770053369011568,0.984148107346882
0.7773175508303103,0.983969132776008
0.7774381127416973,0.983969132776008
0.7774506647180822,0.983969132776008
0.7776963920002128,0.983969132776008
0.7780219333910836,0.983790055632121
0.778185647699336,0.983790055632121
0.7781880783242012,0.983790055632121
0.7784144164034885,0.983790055632121
0.7785659735834057,0.983790055632121
0.7786183689761874,0.9836108311273981
0.7789797680056755,0.9836108311273981
0.7790229517534998,0.9836108311273981
0.7791649527255664,0.9836108311273981
0.7793584046945572,0.9836108311273981
0.7795592258998341,0.9836108311273981
0.7795698497065388,0.9836108311273981
0.7799028220115194,0.9836108311273981
0.7799086214210482,0.9836108311273981
0.7801653598628313,0.9836108311273981
0.7803037553241872,0.9836108311273981
0.7804374821378353,0.9836108311273981
0.7810531236853873,0.9836108311273981
0.7812256196892159,0.9836108311273981
0.7814127253422681,0.9836108311273981
0.7814893749805674,0.9836108311273981
0.7815321208626906,0.9834310611881877
0.7816570894645157,0.9834310611881877
0.7816933819724272,0.9834310611881877
0.7817451056321432,0.9834310611881877
0.7817988839472556,0.9832511795900879
0.7818180597200852,0.9832511795900879
0.7818515193053788,0.9832511795900879
0.7820090211283337,0.9832511795900879
0.782151311359715,0.9832511795900879
0.7824690704973473,0.9832511795900879
0.7825434535404278,0.9832511795900879
0.7825790493111461,0.9832511795900879
0.7828225570537592,0.9830710320269241
0.7828926680192428,0.9828908896280667
0.7829032059723473,0.9828908896280667
0.7829537003308962,0.9828908896280667
0.783015634626822,0.9828908896280667
0.7831939487084674,0.9828908896280667
0.7836127792637403,0.9828908896280667
0.7836403047177195,0.9828908896280667
0.7837206004207091,0.9828908896280667
0.7838180836292449,0.9828908896280667
0.7839335306282462,0.9828908896280667
0.7841077053140432,0.9828908896280667
0.7842798879710443,0.9828908896280667
0.784384637927844,0.9828908896280667
0.784754513845857,0.9828908896280667
0.7849574394336539,0.9828908896280667
0.785032685562925,0.9828908896280667
0.7850903623442724,0.9828908896280667
0.7851304328849901,0.9828908896280667
0.7851527147940174,0.9828908896280667
0.7851643235233499,0.9827100565126887
0.7852681625784338,0.9827100565126887
0.7853658403752551,0.9827100565126887
0.7854852870514184,0.9827100565126887
0.785532232828007,0.9827100565126887
0.7856501982082671,0.9827100565126887
0.7858477030193585,0.9827100565126887
0.7861410738126396,0.9827100565126887
0.7862734839606398,0.9827100565126887
0.7862891937093133,0.9825288846735175
0.7863411871309683,0.9825288846735175
0.7863422800449527,0.9825288846735175
0.7863829036152014,0.9825288846735175
0.7864021997409029,0.9825288846735175
0.7864087096831751,0.9825288846735175
0.7864205710402403,0.9825288846735175
0.7866584542743682,0.9825288846735175
0.786759711575856,0.9825288846735175
0.7868672843757921,0.9825288846735175
0.7870251918648086,0.9825288846735175
0.7874896883134874,0.9825288846735175
0.787689481822919,0.9825288846735175
0.7877109911885796,0.9825288846735175
0.7877993684513309,0.9823471938132396
0.7878325343999202,0.9823471938132396
0.7879388688308739,0.9823471938132396
0.7880356010679257,0.9823471938132396
0.7880861965962593,0.9823471938132396
0.7882187795326767,0.9823471938132396
0.7882538471691527,0.9823471938132396
0.7885016675659915,0.9823471938132396
0.7887173739861613,0.9823471938132396
0.7887310354273828,0.9823471938132396
0.7894605871976913,0.9823471938132396
0.7898613794657572,0.9823471938132396
0.7898686018960891,0.9823471938132396
0.7903050698394002,0.9823471938132396
0.790611376016678,0.9823471938132396
0.7906665313644146,0.9823471938132396
0.7907326853654872,0.9823471938132396
0.790789040278733,0.9823471938132396
0.7910387299784009,0.9823471938132396
0.7912578498844101,0.9823471938132396
0.7916427449559432,0.9823471938132396
0.7916621224694759,0.9823471938132396
0.7917308115309691,0.9823471938132396
0.7919379144596497,0.9823471938132396
0.7919385163104248,0.982164528892615
0.7923349972777987,0.982164528892615
0.7924693897918185,0.982164528892615
0.7928614926970436,0.9819817839834799
0.7929921322155815,0.9819817839834799
0.7930057426329616,0.9819817839834799
0.7930333629981238,0.9819817839834799
0.7932278843960852,0.9819817839834799
0.7932658100728465,0.9819817839834799
0.7933323657025303,0.9819817839834799
0.7933415323590671,0.9817988007429741
0.7933632953026964,0.9817988007429741
0.7933686325432933,0.9817988007429741
0.7934416420535328,0.9817988007429741
0.7938019015607778,0.9816156644656259
0.7938043728219215,0.9816156644656259
0.793813646147267,0.9816156644656259
0.7938648815048948,0.9816156644656259
0.7938692795929725,0.9816156644656259
0.7939195244684858,0.9816156644656259
0.7939488009735348,0.9816156644656259
0.79396013556163,0.9816156644656259
0.7940295528383358,0.9816156644656259
0.7942280286556904,0.9816156644656259
0.7943457343113194,0.9816156644656259
0.7944211701507475,0.9814321181363546
0.7945110000616962,0.9814321181363546
0.7946007685932,0.9814321181363546
